id,language,context,target,max_width
108,French,"On explique comment se laver les mains et comment boire de l'eau propre. Les enfants jouent un peu, mais les gens sont très fatigués. Les volontaires aident aussi à inscrire les",personnes sur des listes pour recevoir des aides.,470
430,Italian,"I governi cercano la pace e trattati, ma a volte le condizioni per un accordo duraturo mancano. I media mostrano immagini forti: bambini, anziani e famiglie che cercano riparo, persone che ricevono cibo e medicine. Per una persona che vive lontano, è facile","sentire la guerra lontana, ma è importante capire che riguarda tutti.",650
16,French,"Pour les consommateurs, cela signifie des téléphones plus rapides, des ordinateurs plus puissants et des objets plus intelligents. En bref, l’année 2017 voit des investissements importants, une demande solide et des progrès technologiques, mais aussi des défis de production et de coût. Le futur",dépendra de la capacité des entreprises à investir intelligemment et à innover.,753
77,English,"Parents and teachers teach good habits to their children. At home, you should turn off the computer when no one is there and not leave the device unattended. Vigilance and",training remain essential to protect data and privacy.,512
1312,Spanish,La educación ayuda a pensar con calma. Escuchar a otros y explicar nuestra opinión es importante. Las personas deben,defender los derechos humanos básicos.,395
1177,English,"In short, transport infrastructure connects people with work, school, and family, and helps the economy to function. This topic deserves attention every year so that everything is safer and accessible",for everyone. The stations are clean and safe.,443
1211,English,"With these innovations, people can live longer and with less pain. Doctors must learn to use these tools, and hospitals must invest in technology. In 2010, the",future of health looks close and hopeful.,397
1082,Italian,"Ma la legge non basta: serve anche amore per la cultura. Se pensiamo al futuro, dobbiamo ricordare il passato. In questo modo il patrimonio culturale potrà accompagnarci alle","generazioni future, come una guida semplice e preziosa.",549
237,English,"In the coming years, lower power consumption, more performance, and smaller form factors will play a larger role. Companies are testing different manufacturing processes, and CMOS technology is becoming increasingly important because it provides better performance at lower power consumption. In March 1993, Intel introduced the Pentium processor, which is intended to significantly increase the computing power of personal computers.",That means other companies have to deliver fast chips to keep up with the new standard.,861
1392,Spanish,"Hay movimientos que piden libertad de expresión, elecciones libres y un trato justo para todos. Las mujeres luchan por la igualdad y por mejores oportunidades en el trabajo y en la educación. Los jóvenes",buscan una vida con más posibilidades y menos violencia.,570
447,English,"The use of fossil fuels, industry, transport, and the destruction of trees are important problems. For this reason governments seek solutions. Environmental policies aim","to protect the air, water, and land.",331
188,German,"Auch das Internet gewinnt an Bedeutung: Viele Fans verfolgen Ergebnisse, Tabellen und Meldungen online. Sponsoren investieren mehr Geld in Teams, Wettbewerbe und Stadien, und Marken suchen Partner in Europa, Amerika und Asien. In der Bundesliga, in der Premier League und in der Primera","División steigen die Werbeerlöse, weil die Zuschauerzahlen auch im Ausland wachsen.",846
828,French,"Aujourd'hui, le 14 mars 2007, je lis les dernières nouvelles sur l'industrie du sport. Le sport professionnel est en pleine activité. Dans le football européen, les droits de diffusion coûtent plus cher et les chaînes paient pour montrer les matchs en direct. Les",clubs signent de nouveaux contrats de sponsoring avec de grandes marques.,739
1067,English,In the 1980s therapies like AZT emerged that gave new hope to patients and showed that the disease could be controlled. Also for other serious illnesses medicine offers better treatments that fight infections and control the disease over time. In hospitals computer systems are used more and more,"to register patient information, so visits are quicker and care less confusing.",736
576,German,"In den Nachrichten hört man von Wahlkampagnen, Debatten und von Umfragen, die zeigen, welche Parteien nah am Sieg liegen und welche in der Mitte der Gesellschaft stehen bleiben. Vorbereitungen für Parlamentswahlen, Vorwahlen oder Bürgermeisterwahlen laufen auf Hochtouren, und Kandidaten erklären, wie sie das Land führen möchten. Gleichzeitig kommt es zu Veränderungen in den Führungsetagen: Parteivorsitzende treten","zurück oder wechseln die Position, Regierungschefs geben ihr Amt ab, neue Gesichter übernehmen Verantwortung.",1117
824,French,"Cependant, il existe des questions importantes. L’éthique, l’accès pour tous et le coût des traitements sont des sujets de débat. Les autorités veulent que les progrès bénéficient à tout","le monde, pas seulement à quelques pays riches.",473
1438,German,"Man hofft, dass KI in den nächsten Jahren vielen Menschen im Alltag hilft: beim Lernen, beim Arbeiten und beim Arztbesuch. Trotzdem bleibt es wichtig, kritisch zu bleiben und die Grenzen solcher Systeme zu kennen. So endet der Blick auf die künstliche Intelligenz am heutigen Tag, dem 16.04.2004, mit","Zuversicht, dass die Forschung weiter voranschreitet, auch wenn noch viele Fragen offen bleiben.",949
73,English,"Companies also know that they must protect customers’ data. Today, people often use public Wi‑Fi to connect, but it is not safe for private information. One should",avoid financial transactions on insecure public networks.,556
93,English,"Other questions arise: who fixes the value of this electronic money, who controls the system, and how to make the network evolve without too many costs? Some people also mention an idea called “chain” or “chain of blocks.” In this idea, payments form a sequence and each payment is linked to",the previous one. This chain could serve as a common register for everyone.,741
777,English,"The goal is to have healthy food, accessible to all. The supply chain also starts in small local farms that sell directly to consumers. In 2009, many people want to understand where their food",comes from and want products close to the farm.,479
331,English,Today is 14.02.1998. In a small city there has been an earthquake. Many buildings have collapsed,and the streets are broken.,261
235,English,"Today, March 12, 1993, industry observers report clear changes in the semiconductor industry. The market for computers and office technology has become somewhat stronger again, and with that demand for microprocessors and memory chips is also rising. An important trend is price pressure on DRAM memories: capacity is growing faster than demand, which drives prices down.",Many manufacturers respond by investing in new plants or modernizing existing lines to stay competitive.,1031
222,German,"Die Politik versucht auch, die Landwirtschaft zu unterstützen, damit Betriebe modern arbeiten können und zugleich die Umwelt geschont wird. Es geht darum, die Produktion in den ländlichen Räumen zu fördern und gleichzeitig den Handel zu öffnen, damit Lebensmittel nicht knapp werden. Gleichzeitig soll die Ernährungspolitik die Gesundheit stärken, indem","sie über gute Essgewohnheiten, weniger Salz und Zucker, mehr Gemüse und Wasser informiert.",930
822,French,"On peut fabriquer des vaccins plus sûrs et plus efficaces. Dans les entreprises et les universités, des équipes travaillent ensemble. Elles veulent mettre sur",le marché des traitements fiables et abordables.,464
110,French,"Le travail continue jour et nuit, jusqu'à ce que la vie retrouve son rythme normal. Mais il y a des défis : le temps, la distance et les coûts rendent le travail difficile. Il faut aussi protéger","les personnes vulnérables, comme les personnes âgées et les malades.",679
40,French,"On peut recycler l'eau usée pour arroser les jardins et les espaces verts quand c'est sûr et possible. Les habitants reçoivent des conseils simples: réparer les fuites, ne pas laisser couler l'eau inutilement et choisir des appareils qui consomment moins d'eau. Les écoles et",les entreprises participent aussi: elles montrent des exemples et partagent des idées.,811
265,English,"There is also AI for health that helps review simple medical images and to remind people to take their medicines. In schools, teachers use AI tools to create exercises and to see which ideas students do not understand. Students can practice with chatbots that speak",like people. Sometimes these tools make suggestions for spelling and grammar corrections.,887
209,English,"When timetables appear on time and delays are reported immediately, no one loses time. Many older people appreciate low curbs, wide doors, and friendly staff who help them. In schools there are projects that show children",how to travel safely by bus and by train.,396
212,German,"Unternehmen arbeiten mit der Stadt zusammen, um umweltfreundliche Lieferungen und weniger Staus zu ermöglichen. Wir brauchen auch gute Fahrradwege, sichere Kreuzungen und Beleuchtung, damit Freizeitgänger morgens sicher unterwegs sind. Die Politik spricht von","intelligenten Verkehrssystemen, die Autos, Busse und Züge besser koordinieren.",781
1235,English,"Today, June 19, 2010, there are many changes in military technology. Countries seek ways to protect themselves and to fight with less risk for people. A large part of these advances are drones, or unmanned aerial vehicles. In many countries they are",already used to observe large areas and to help the troops.,565
1186,Spanish,"Las academias y las escuelas deportivas tienen más apoyo. Los jóvenes aprenden técnica, disciplina y trabajo en equipo. En el fútbol, la Liga española, la Premier League y otras",grandes ligas están en un periodo de cambios.,450
1355,English,"The colors are light: white, black, navy blue and sand. Denim remains strong and appears mixed with other materials. In Spain and other countries,",stores open new sections for young people.,424
336,Spanish,Los enfermeros trabajan todo el día. Los vecinos ayudan a limpiar los escombros y a buscar cosas que otras personas perdieron.,Las autoridades piden calma y cooperación.,431
781,English,"Inflation is under control and interest rates stay reasonable, which allows families to borrow for a home or a car. In Europe, the recovery is slower and some countries still experience high unemployment, but progress is visible. Governments try to",reduce deficits and support reforms that improve the competitiveness of countries.,800
72,French,"Les entreprises savent aussi qu’il faut protéger les données des clients. Aujourd’hui, les gens utilisent souvent le Wi-Fi public pour se connecter, mais ce n’est pas sûr pour des informations privées. Il faut éviter",les transactions financières sur des réseaux publics sans sécurité.,631
887,English,"For now, it is not deployed everywhere and there are trials in some countries. Researchers imagine applications for daily life, such as connected cars and smart cities. But it",takes time and investment to build this network.,471
84,French,"Certaines petites entreprises locales deviennent sponsors des clubs locaux, ce qui aide à financer les voyages et les équipements. Les fédérations sportives travaillent sur des programmes pour l'éducation et la santé des jeunes, afin que le sport reste un choix facile et positif pour tous. En résumé, l'industrie du sport cherche plus d'argent, plus de visibilité et plus de participation, et tout",le monde espère que les Jeux d'Athènes et les compétitions prochaines apportent des avantages pour l'avenir.,1053
772,French,"Les producteurs prennent soin de la terre et de l’eau. Ils utilisent parfois des engrais, mais ils essaient aussi de respecter la nature. La météo peut beaucoup changer la","production. S’il fait trop sec, les récoltes diminuent.",510
343,English,It also seeks to reduce the consumption of sugars and salt. In many places it is required that foods in shops show clear labels,about nutrients. This helps people choose better.,472
1329,English,"Every day there are challenges, but also gestures of solidarity. That is why it is important to inform people about what to do and where to find help. This way more lives are saved",and life can return to normal little by little.,420
138,German,"Gleichzeitig fragt man sich, wie man gut leben kann, wenn sich Technik, Medien und Politik so rasch verändern. In der Schule, am Arbeitsplatz und zu Hause begegnen uns Werte wie Ehrlichkeit, Gerechtigkeit, Toleranz und Verantwortung. Die Philosophie hilft uns, diese","Begriffe zu erklären und zu prüfen, warum sie wichtig sind.",584
1351,English,"People buy less, but they want quality and timeless style. Thus, fashion adapts: less spending, more creativity and more Internet. Local fairs and online sales",help present designs to a wider audience.,404
195,English,"The industry talks about fair rules, transparent transfers, and better fan services so that sport remains attractive for everyone. Overall, the early months of 1999 show that the sports industry continues to grow, uses new technologies, and is more globally connected. Those who plan wisely and find",the right partners have good chances of success in the coming years.,666
390,Italian,"Si fa sentire la voce degli ultimi, di chi non è stato ascoltato. Le persone parlano, scrivono lettere, organizzano petizioni, fanno manifestazioni pacifiche. La giustizia sociale significa che lo stato deve aiutare chi è povero o ha poche opportunità,",e che tutti hanno gli stessi diritti davanti alla legge.,499
1066,Italian,"Negli anni ’80 sono nate terapie come l’AZT che hanno dato nuove speranze ai pazienti e hanno dimostrato che la malattia può essere controllata. Anche per altre malattie gravi la medicina offre trattamenti migliori, che abbassano le infezioni e controllano la malattia nel tempo. In ospedale sempre più spesso si usano computer per registrare le","informazioni dei pazienti, così le visite sono più rapide e le cure meno confuse.",771
215,English,"I believe transparency helps, and people are told more often why things take so long. If you tackle projects step by step, costs stay manageable and mistakes can be found early. Many streets are",modernized so emergency services can reach every place faster.,622
306,Spanish,"Algunas personas dicen que el proceso es lento, pero es correcto. Otros creen que hay que cambiar rápido para no perder tiempo. Muchos jóvenes pueden votar por",primera vez y quieren ver ideas nuevas.,392
407,English,"I think that if these ideas work, they can change the way we think about money. But now we are at the beginning: many tests, few certainties. It is interesting to follow the",work of the experts and see how technology advances.,533
1348,Spanish,"En Nueva York, Milán y París se hablan de colecciones para 2010. Pero en julio también se venden prendas para el presente verano. Los diseñadores",jóvenes presentan ideas frescas y estilos simples.,482
1406,Italian,"Il 03.09.2017 scrivo queste note sull'industria aerospaziale e sull'aviazione. L'industria aerospaziale è grande, complessa e molto importante in molti paesi. Le aziende costruiscono aeroplani, motori e satelliti. Ogni",giorno si cercano nuove idee per volare meglio.,467
266,Spanish,Las empresas presentan normas para proteger la información personal. Los usuarios deben aceptar términos simples y entender que algunas respuestas pueden ser incorrectas o incompletas. Los gobiernos piden transparencia: cuando una IA,"toma una decisión, debe explicarla de forma clara.",493
385,English,"Today is September 3, 2005. I am writing a short piece about human rights and social justice, thinking about the world we live in. Human rights are very important,",because they protect the dignity of every person.,478
1221,English,"If I want to improve my Spanish, I watch short videos and read simple descriptions. If I want to learn to cook, I follow accounts with easy recipes. Also, on the networks we",can meet people who share similar interests to ours.,507
380,Italian,"Per chi studia l'IA, è buono conoscere matematica, logica e un po' di programmazione. Anche i bambini possono iniziare a imparare concetti semplici di logica con giochi e attività. Quindi, anche se tutto sembra complicato, l'IA di oggi sembra una cosa utile","e curiosa, e molti vogliono capire cosa accadrà nei prossimi anni.",637
612,German,"Heute ist der 16. September 2008. Ich denke über Landwirtschaft und Lebensmittelerzeugung nach. Bauern arbeiten jeden Tag, damit Obst, Gemüse, Getreide, Fleisch",und Milch auf den Teller kommen.,344
1184,Spanish,Las marcas quieren ser vistas por millones de personas. Un patrocinador suele pagar para colocar su logo en la camiseta o en el estadio. Los patrocinios hacen que,el deporte sea más atractivo para los jóvenes.,443
940,Italian,"Le zone del Nord hanno più lavoro, ma cambiano anche lì. I giovani hanno più difficoltà all’inizio, ma possono trovare opportunità con stage o tirocini e con l’apprendistato. Le aziende hanno bisogno","di pazienza, di formazione e di persone affidabili.",486
250,German,"Bessere Computer, bessere Sensoren und leistungsfähige Kommunikationssysteme helfen den Forschern. Solarpanels, Antennen und Roboterarme werden kleiner, schneller und zuverlässiger. Viele Wissenschaftler arbeiten heute daran, Daten zu sammeln und zu teilen, damit",Forscher auf der Erde sie schneller verstehen können.,525
208,German,"Wenn Fahrpläne pünktlich erscheinen und Verspätungen sofort gemeldet werden, verliert niemand Zeit. Viele ältere Menschen schätzen niedrige Bordsteine, breite Türen und freundliches Personal, das ihnen hilft. In Schulen gibt es Projekte, die Kindern","zeigen, wie man sicher mit Bus und Bahn fährt.",467
126,French,"Pour gérer l'eau, on organise les ressources et les plans d'eau. Les villes construisent des stations pour traiter l'eau usée et la rendre propre.",On peut réutiliser l'eau après le traitement.,418
169,English,Today I am writing on 04.06.2020 about new ideas in healthcare. In many countries there are now new technologies that help doctors and patients. Telemedicine is becoming more and more important: patients can talk to the doctor via video without going to,the hospital. That saves time and reduces the risk of infection.,604
864,French,"Les habitants partagent leurs souvenirs et des légendes locales. Les écoles organisent des visites, des ateliers et des expositions. On peut apprendre en regardant les",photos anciennes et les objets du musée.,398
1362,Spanish,"Los móviles y la nube impulsan la demanda de chips buenos para la velocidad y para ahorrar batería. Los coches con sensores y sistemas de ayuda al conductor requieren más semiconductores, y esto trae oportunidades para la industria. La demanda de memoria, que guarda datos, sube","a veces y baja otras veces, y eso afecta a los precios.",513
1253,English,"The mouse and keyboard help to move around the machine, and the screen shows letters and drawings clearly. The most used programs are the word processor, e-mail, and the browsers to navigate the network. It is easy to save files on floppy disks or","on a CD, and some people already use an external hard drive.",600
899,English,"The spring fashion shows and recent seasons show new ideas. In Europe and America, well-known houses like Chanel, Gucci and Louis Vuitton present their Spring-Summer 2017 collections. Younger designers are",also arriving and bring new ways of making.,439
78,French,"Aujourd'hui, le 09.03.2004, le monde du sport est en mouvement. Dans l'industrie, les entreprises mettent beaucoup d'argent dans la télévision, la publicité et les sponsors. Les droits de diffusion deviennent plus chers et les clubs veulent plus d'argent pour les matches. Des grandes marques comme Nike, Adidas et Coca‑Cola signent",des accords pour les Jeux Olympiques qui auront lieu à Athènes cet été.,697
1370,French,"Dans les villes et les campagnes, on voit des affiches et on entend des spots à la radio ou à la télévision sur la prévention. Enfin, chacun peut aider: en restant informé, en parlant avec le médecin et en respectant les règles d’hygiène, on protège non seulement soi-même mais aussi la famille et les amis. La prévention est une responsabilité commune","et, avec de petits efforts chaque jour, on peut vivre mieux et être moins souvent malade.",853
349,English,"But communities can collaborate: local governments, schools, hospitals, and families. If each person learns about healthy eating, daily life changes little by little. In the end, policies should be simple, safe, and sustainable so",that all people have enough food and healthy options.,524
477,English,Personalized medicine uses the patient information to choose the best cure. Researchers also look for drugs with fewer side effects. Work is ongoing,to make therapies easier to use.,310
417,English,"Contracts say conditions, timelines and penalties. Customers look for transparent and good tariffs. Many families",look for better tariffs.,216
888,French,"Le 19.06.2015, je lis des informations sur les innovations en santé. Il y a beaucoup de nouvelles idées dans les hôpitaux et chez les médecins. La télémédecine permet de parler à un docteur sans se déplacer.",On peut faire une consultation par vidéo ou par téléphone.,569
730,German,"Manchmal müssen mehrere Familienmitglieder denselben Laptop teilen. Manche Kinder haben zu Hause nicht den ruhigen Arbeitsplatz. Die Hausaufgaben und Prüfungen zu Hause sind eine neue Herausforderung: Wie kann man sicherstellen, dass die Arbeit","ehrlich ist, und wie bewertet man das Lernen fair?",492
132,French,Les agriculteurs utilisent un arrosage plus efficace et qui consomme moins d'eau. Les gouvernements donnent des règles pour limiter le gaspillage et protéger les ressources. Les entreprises et,les industries doivent aussi réduire leur consommation d'eau.,594
299,English,They promise changes to improve daily life. Citizens must decide who to support. In the ballots you put a mark,and hand in the ballot paper.,282
674,German,"Gleichzeitig suchen Reisende nach individuellen Erfahrungen statt reinen Pauschalreisen: Begegnungen mit Einheimischen, private Führungen oder kleine Gruppen gewinnen an Bedeutung. Die Olympischen Spiele in London im Sommer 2012 haben dem Tourismus in Großbritannien und Europa neue Impulse gegeben. Insgesamt zeigt sich 2012 ein gemischtes Bild: Die Branche passt sich neuen Technologien an,","setzt stärker auf Nachhaltigkeit, Vielfalt und ein gutes Verhältnis von Kosten und Erlebnis.",880
1078,Italian,"Le persone hanno un ruolo: le famiglie, le scuole e le associazioni possono partecipare a progetti di restauro, visitare musei e imparare a rispettare i luoghi storici. Anche le tradizioni immateriali, come balli, canti, mestieri e racconti, devono essere trasmesse alle nuove generazioni. Le famiglie raccontano storie, i nonni insegnano",a cucinare una ricetta tradizionale e i giovani apprendono nei laboratori delle scuole.,821
1308,Spanish,"Las redes sociales, los teléfonos y internet influyen en nuestra vida. A veces ayudan a aprender y a compartir ideas. Otras","veces traen miedo, desinformación o presión.",445
610,German,"Psychische und seelische Hilfe unterstützt Familien, mit Trauer und schlimmen Erfahrungen umzugehen. Viele Kinder brauchen Spielzeug, Bildungsangebote und Ruhezeiten. Die Medien berichten oft schnell, aber es ist wichtig, überprüfte","Informationen zu verbreiten, damit Gerüchte keine Hilfe behindern.",661
1397,English,"In cities and in the countryside, people gather to demand justice. Many marches are peaceful and organized by neighborhoods and unions. History shows that the struggle","lasts, but people do not give up.",315
1354,Spanish,"Los colores son claros: blanco, negro, azul marino y arena. El denim sigue fuerte y aparece mezclado con otros materiales. En España y otros países,",las tiendas abren nuevas secciones para jóvenes.,473
798,French,"Le cinéma, la musique et les jeux vidéo produisent des contenus pour un public mondial. Les studios utilisent des technologies numériques et des images en haute définition. Les réseaux sociaux aident les artistes et les professionnels à",parler directement avec les fans et à partager leur travail.,556
290,Spanish,"En otros países, también hay cambios de liderazgo. En Estados Unidos, la campaña presidencial continúa entre Barack Obama y John McCain, y muchas personas hablan de ello en casa. En Europa, otros",líderes podrían dejar sus cargos si sus partidos ganan.,524
802,French,"Les métiers liés au cinéma, à la musique et aux jeux évoluent rapidement, mais il y a toujours des emplois pour ceux qui aiment raconter des histoires. Aujourd'hui, dans beaucoup de pays, ce secteur attire des personnes de tous âges et de toutes cultures, et il offre des possibilités pour apprendre et progresser. Certaines carrières commencent par des stages ou des formations","courtes, puis on peut devenir réalisateur, monteur, scénariste, directeur artistique, journaliste ou publicitaire. Écrit le 18.02.2018.",1243
233,English,"Those who recognize warning signs early and go regularly to preventive examinations have better chances to stay healthy. Public health depends on the behavior of many people; everyone can contribute, for example through hygiene, exercise, and avoiding smoking. In the long",term preventive measures help reduce costs and improve quality of life.,697
755,English,"In the United States, growth is slowly advancing. Industry has more orders again, and households are spending a bit more, but unemployment is still high. Forecasts remain uncertain,",and much depends on the business climate.,424
1163,English,"There is the idea that education is the best way to advance. If you study and practice, you can improve your salary. In the city there are","more positions in banking, tourism, and services.",481
1212,Spanish,"Además, los laboratorios usan menos papel y guardan los datos de forma digital. Las personas con enfermedades crónicas tienen mejores controles y más apoyo.","Cada día, más ciudades aceptan estas ideas.",429
88,French,"Les responsables disent que ce système serait sûr s’il existe un registre commun et secret. Chaque paiement serait enregistré dans ce registre et il serait difficile de le modifier. Le registre serait partagé par plusieurs ordinateurs dans le monde, pour que tout le monde puisse vérifier les paiements.",Certains disent que cela peut éviter les frais et les retards des banques.,684
1151,English,"It could also help many devices stay connected; for example, cars, sensors in the city, and appliances at home. The expansion of 5G will be slow and could take years. In 2011, 4G already reaches",some cities in my country and in other countries.,479
285,English,"Today, August 30, 2008, there is news about elections and leadership changes in several countries. In my country, the elections are approaching and people are ready to decide. The parties present their",candidates and explain their ideas for the country.,487
634,German,"Gleichzeitig muss der Ausbau fair und nachhaltig sein, damit auch ländliche Regionen etwas davon haben. Oft braucht es neue Mobilfunkmasten, Glasfaserleitungen und Kooperationen mit Gemeinden, damit die",Netze zuverlässig funktionieren. Wie geht es weiter?,517
1157,English,"Small towns also want good networks so people can work and study. In short, the expansion of telecommunications changes life. In 03.09.2011 you can",already see the benefits of fast networks.,401
609,English,"Sometimes there are logistical hurdles like remote terrain, damaged roads, or bad weather. Volunteers receive a short on-site training so they can work safely. Psychological and emotional support",helps families cope with grief and difficult experiences.,544
219,English,"Today, on November 1, 1990, we in Germany write about the future of nutrition and policies for healthy food. The reunification brings new tasks for supplying the population with food. In the new states there were in the first weeks supply problems, because the economy is being reorganized and agricultural farms have to be modernized. The governments of the federal level and the states are working to","keep food prices stable, plan aid for farmers and food businesses, and make storage and transport safer.",1000
1160,Spanish,"Hoy es 17 de noviembre de 1999. En mi ciudad, el mercado de trabajo está cambiando rápidamente. Antes había muchos empleos en",la industria y en las fábricas.,285
282,Spanish,"Los aeropuertos modernos tienen sistemas de seguridad y de servicio al cliente. La educación en ingeniería aeronáutica es importante para que el sector siga creciendo. Los jóvenes estudian física,",matemáticas y tecnología para trabajar en este campo.,529
1263,English,"In my country, the authorities protect people’s health with simple and useful programs. One of the most important topics is hygiene. Washing hands with water and soap, covering the mouth when coughing,",and cleaning surfaces help to avoid getting sick.,471
94,French,"Cette chaîne pourrait servir de registre commun pour tout le monde. C’est très nouveau et il faut du temps pour tester tout cela. Malgré les difficultés, les journaux",pensent que l’idée ne va pas disparaître.,394
227,English,"On May 16, 2011 I am writing about public health and disease prevention. In many countries it is important that people know how to protect themselves and others. One of the most important rules is good hygiene: washing hands,","coughing or sneezing into the elbow, and cleaning surfaces regularly.",673
1255,English,"Television is also very important; many homes have a remote control and good sound quality. Some people have cable or satellite TV, or receive signals by antenna. It is possible to record programs with",a VCR or watch movies on a DVD player.,416
957,English,"Venture capital focuses on equity investments, in early stages and in growth stages. Funds have become more selective: they look for companies with concrete progress and real growth potential. There is also growth in support","from big companies, with direct or indirect investment programs.",637
532,German,"Im Laden nebenan gibt es viele neue elektronische Geräte. Die Werbung erzählt von besseren Bildern, klarerem Ton und leichterer Bedienung. Die Unterhaltungselektronik entwickelt sich","schnell, und ich merke es jeden Tag.",359
529,English,"Children’s rights mean education, good food, and a safe environment. In many countries people publicly discuss all these topics, in schools, in newspapers, on television, and online. Still there is hope: new technologies and social networks","allow people to connect, share information, and show solidarity.",625
567,English,It is important that those in need are involved in decisions so that aid reaches where it is really needed. This is how disaster relief becomes humane and,responsible. Many people work to learn from mistakes.,540
466,Italian,"Per i giovani, la scuola e la famiglia hanno una grande responsabilità: educare al pensiero critico. In definitiva, la filosofia e l'etica ci accompagnano ogni giorno per vivere insieme in modo più umano. Le risposte non sono","sempre semplici, ma vale la pena chiedere, ascoltare e discutere.",629
573,English,"The work is often lengthy, but help comes step by step. In the end we hope that fewer people will live in need and that families can again lead a normal life. And all of us","can help by listening carefully, donating properly, and showing patience.",707
182,German,"Die Nachfrage nach Flugreisen bleibt hoch, besonders in Asien und im Mittleren Osten, aber auch in Europa wächst der Markt wieder. Die Airlines versuchen, Kosten zu senken, indem sie effizientere Flotten beschaffen, Wartungsintervalle optimieren und neue Geschäftsmodelle testen. Ein wichtiger Trend ist die Umweltpolitik: Die Europäische Union führt in diesem Jahr das Emissionshandelssystem auch auf die Luftfahrt aus, und Fluggesellschaften bereiten sich darauf vor, Emissionen zu messen, zu berichten und zu bezahlen. Gleichzeitig fordern Regierungen","die Industrie auf, neue Kraftstoffe zu verwenden, die aus Biomasse oder recyceltem Material stammen, um den CO2-Ausstoß zu verringern.",1356
1352,Spanish,Muchas empresas reducen gastos en publicidad y prefieren el boca a boca y las redes sociales. Los diseñadores jóvenes usan siluetas simples y texturas suaves. Se ven,"prendas para uso diario, cómodas y prácticas.",447
1033,English,"International organizations like FAO, UNICEF, and WHO participate in projects to have safer food and to educate people about a balanced diet. Also, there is an effort to reduce poverty and improve markets, so that farmers can sell their products at fair prices. All this","depends on cooperation between the government, farmers, schools, local associations, and citizens.",962
468,Italian,"Il 18 settembre 2019 scrivo questo testo sulle scoperte nel campo farmaceutico e biotecnologico. Gli scienziati cercano nuove medicine per curare malattie difficili. Le terapie sono diverse,",ma oggi si vedono grandi passi avanti.,379
903,English,"On the street style side, streetwear remains strong. Comfortable outfits mix with chic pieces. Colors go from black and white",to pastel tones and bright colors.,322
181,English,"Today, on May 9, 2012, the aviation industry reflects the changes of the years. Aircraft are becoming increasingly efficient, and engines with new materials promise lower fuel consumption and fewer emissions. In production, companies like Airbus and Boeing work on new models and on improving the existing wing and fuselage designs. Demand for air travel remains high, especially","in Asia and the Middle East, but the market in Europe is also growing again.",743
818,French,Cela donne de l’espoir pour des maladies autrefois difficiles à traiter. Les progrès ne concernent pas seulement les médicaments. Les techniques de diagnostic et les outils informatiques aident,les médecins à mieux comprendre les maladies.,467
270,Spanish,Esto ayuda a las personas a adaptarse. También hay noticias sobre ética y derechos digitales. La gente quiere que la IA respete la privacidad y,que no invente cosas sobre las personas.,396
228,German,"Eine der wichtigsten Regeln ist gute Hygiene: Hände waschen, Husten oder Niesen in die Armbeuge, und Oberflächen regelmäßig reinigen. Impfungen gehören ebenfalls zur Prävention. Durch Impfungen",lassen sich schwere Infektionen verhindern oder abschwächen.,613
1248,Spanish,"Además, muchos teléfonos traen cámara, mensajería y juegos simples. Estas funciones facilitan la vida diaria. La computadora es otro aparato importante",en casa y en la oficina.,229
1365,English,"Global competition is strong and prices can be unstable. Still, people in this sector seek innovation, better performance, and products easier to use. In 2015, there is a lot of activity and many challenges, and it is expected",that technology will continue to advance in the coming years.,601
546,German,"Viele Menschen bleiben lieber in ihrem eigenen Land und reisen mit dem Auto oder dem Zug für kurze Wochenendausflüge. Die Nachfrage nach Natur, Ruhe und regionalen Erlebnissen steigt. Hotels, Pensionen und Reisebüros arbeiten stärker mit flexiblen Stornierungen, klaren Hygieneregeln und sichtbaren Schutzmaßnahmen. Besucherinnen","und Besucher finden mehr Informationen zu Abständen, Maskenpflicht, Reinigung und Sicherheit.",957
470,Italian,"Con CRISPR, i ricercatori possono cambiare una piccola parte del codice genetico. Le terapie CAR-T sono usate per combattere alcuni tipi di cancro. Quelle",terapie usano cellule del sistema immunitario.,451
677,English,"Today, January 13, 2006, I am writing a short text about disaster relief and humanitarian aid. When natural disasters or serious conflicts strike people, they need support quickly. Many organizations work around the clock to save lives and reduce suffering. The","international community helps with money, materials, medical care, and emotional support.",888
650,German,"Wer heute in Kapazitäten investiert, will sich langfristig gegen Störungen schützen. Insgesamt zeigt der 23.09.2022, dass die Halbleiterindustrie eine zentrale Rolle in der globalen Wirtschaft spielt und eng mit Politik, Wissenschaft und Industrie verbunden ist. Der Arbeitsmarkt für Fachkräfte bleibt knapp,","aber Bildungseinrichtungen und Unternehmen arbeiten zusammen, um junge Menschen zu gewinnen.",987
1399,English,"Sometimes there is fear, because some rulers do not want change. But people look to the future and believe in a better world. Modern",laws must protect people who need help.,401
967,English,"It has been a year of investments: railways, roads, and airports have received funds and new infrastructures have opened to connect more remote regions. Looking to the future, it is hoped that 1993 will bring more comfortable travel, less traffic, and better networks. It",is also noted that many cities have electric buses and bike lanes.,625
152,German,"Gleichzeitig ist es wichtig, die Privatsphäre der Patienten zu schützen. Die Politik diskutiert über Finanzierung, Versicherung und Kosten, damit Innovationen allen Menschen zugutekommen können. Viele Menschen hoffen, dass die medizinische Forschung ihnen in","Zukunft hilft, Krankheiten zu verhindern oder besser zu behandeln.",657
